304983,497,图书馆,总馆,2024-12-23 17:16:00,2024-12-23 18:14:51,3531,card_497,device_48
304984,497,宿舍,菊园5号楼,2024-12-23 08:59:00,,,card_497,device_28
304985,497,宿舍,竹园9号楼,2024-12-23 23:05:00,,,card_497,device_32
304986,497,教学楼,教学楼C,2024-12-24 10:00:00,2024-12-24 11:37:00,5820,card_497,device_39
304987,497,教学楼,教学楼D,2024-12-24 10:00:00,2024-12-24 11:44:00,6240,card_497,device_4
304988,497,宿舍,梅园8号楼,2024-12-24 09:24:00,,,card_497,device_40
304989,497,宿舍,兰园8号楼,2024-12-24 20:17:00,,,card_497,device_43
304990,497,食堂,第一食堂,2024-12-24 09:21:00,2024-12-24 09:59:00,2280,card_497,device_17
304991,497,教学楼,教学楼D,2024-12-25 14:00:00,2024-12-25 15:32:00,5520,card_497,device_8
304992,497,教学楼,教学楼A,2024-12-25 10:00:00,2024-12-25 11:50:00,6600,card_497,device_36
304993,497,教学楼,教学楼B,2024-12-25 08:00:00,2024-12-25 09:33:00,5580,card_497,device_29
304994,497,图书馆,总馆,2024-12-25 09:34:00,2024-12-25 09:51:07,1027,card_497,device_48
304995,497,宿舍,梅园2号楼,2024-12-25 08:04:00,,,card_497,device_33
304996,497,宿舍,竹园1号楼,2024-12-25 23:15:00,,,card_497,device_16
304997,497,食堂,风味餐厅,2024-12-25 09:46:00,2024-12-25 10:05:00,1140,card_497,device_44
304998,497,教学楼,教学楼D,2024-12-26 14:00:00,2024-12-26 15:36:00,5760,card_497,device_33
304999,497,宿舍,梅园2号楼,2024-12-26 07:29:00,,,card_497,device_27
305000,497,宿舍,梅园9号楼,2024-12-27 01:22:00,,,card_497,device_14
305001,497,食堂,第二食堂,2024-12-26 08:46:00,2024-12-26 09:02:00,960,card_497,device_13
305002,497,教学楼,教学楼A,2024-12-27 08:00:00,2024-12-27 09:33:00,5580,card_497,device_33
305003,497,教学楼,教学楼B,2024-12-27 08:00:00,2024-12-27 09:42:00,6120,card_497,device_19
305004,497,宿舍,梅园3号楼,2024-12-27 08:12:00,,,card_497,device_27
305005,497,宿舍,梅园10号楼,2024-12-27 21:06:00,,,card_497,device_10
305006,497,食堂,第二食堂,2024-12-27 13:51:00,2024-12-27 14:19:00,1680,card_497,device_49
305007,497,宿舍,梅园4号楼,2024-12-28 08:50:00,,,card_497,device_10
305008,497,宿舍,梅园3号楼,2024-12-28 20:23:00,,,card_497,device_34
305009,497,食堂,第二食堂,2024-12-28 07:09:00,2024-12-28 07:25:00,960,card_497,device_33
305010,497,宿舍,兰园9号楼,2024-12-29 08:31:00,,,card_497,device_4
305011,497,宿舍,竹园7号楼,2024-12-29 23:18:00,,,card_497,device_18
305012,497,教学楼,教学楼D,2024-12-30 14:00:00,2024-12-30 15:42:00,6120,card_497,device_50
305013,497,教学楼,教学楼B,2024-12-30 16:00:00,2024-12-30 17:39:00,5940,card_497,device_42
305014,497,教学楼,教学楼B,2024-12-30 10:00:00,2024-12-30 11:31:00,5460,card_497,device_22
305015,497,宿舍,竹园3号楼,2024-12-30 09:25:00,,,card_497,device_8
305016,497,宿舍,梅园1号楼,2024-12-31 01:42:00,,,card_497,device_38
305017,497,教学楼,教学楼C,2024-12-31 16:00:00,2024-12-31 17:30:00,5400,card_497,device_30
305018,497,图书馆,总馆,2024-12-31 16:26:00,2024-12-31 16:51:22,1522,card_497,device_16
305019,497,宿舍,兰园5号楼,2024-12-31 07:13:00,,,card_497,device_38
305020,497,宿舍,兰园7号楼,2024-12-31 21:55:00,,,card_497,device_42
305021,497,食堂,第一食堂,2024-12-31 08:03:00,2024-12-31 08:21:00,1080,card_497,device_49
305022,497,教学楼,教学楼B,2025-01-01 14:00:00,2025-01-01 15:50:00,6600,card_497,device_9
305023,497,教学楼,教学楼D,2025-01-01 16:00:00,2025-01-01 17:42:00,6120,card_497,device_50
305024,497,教学楼,教学楼A,2025-01-01 10:00:00,2025-01-01 11:41:00,6060,card_497,device_15
305025,497,图书馆,总馆,2025-01-01 14:29:00,2025-01-01 15:06:11,2231,card_497,device_40
305026,497,宿舍,兰园5号楼,2025-01-01 07:48:00,,,card_497,device_9
305027,497,宿舍,梅园5号楼,2025-01-01 20:54:00,,,card_497,device_49
305028,497,食堂,第一食堂,2025-01-01 12:51:00,2025-01-01 13:08:00,1020,card_497,device_24
305029,497,教学楼,教学楼D,2025-01-02 08:00:00,2025-01-02 09:40:00,6000,card_497,device_50
305030,497,教学楼,教学楼C,2025-01-02 14:00:00,2025-01-02 15:31:00,5460,card_497,device_3
305031,497,教学楼,教学楼A,2025-01-02 08:00:00,2025-01-02 09:49:00,6540,card_497,device_48
305032,497,宿舍,梅园7号楼,2025-01-02 08:32:00,,,card_497,device_11
305033,497,宿舍,竹园4号楼,2025-01-02 21:21:00,,,card_497,device_20
305034,497,食堂,第二食堂,2025-01-02 13:22:00,2025-01-02 13:53:00,1860,card_497,device_40
305035,497,教学楼,教学楼B,2025-01-03 08:00:00,2025-01-03 09:48:00,6480,card_497,device_39
305036,497,图书馆,总馆,2025-01-03 21:46:00,2025-01-03 23:04:53,4733,card_497,device_37
305037,497,宿舍,梅园5号楼,2025-01-03 08:14:00,,,card_497,device_16
305038,497,宿舍,梅园3号楼,2025-01-03 22:46:00,,,card_497,device_9
305039,497,图书馆,总馆,2025-01-04 20:41:00,2025-01-04 21:06:20,1520,card_497,device_44
305040,497,宿舍,菊园3号楼,2025-01-04 08:43:00,,,card_497,device_8
305041,497,宿舍,兰园4号楼,2025-01-05 01:53:00,,,card_497,device_9
305042,497,食堂,第二食堂,2025-01-04 19:31:00,2025-01-04 20:10:00,2340,card_497,device_22
305043,497,宿舍,竹园3号楼,2025-01-05 08:35:00,,,card_497,device_30
305044,497,宿舍,兰园3号楼,2025-01-05 22:17:00,,,card_497,device_45
305045,497,食堂,第一食堂,2025-01-05 19:45:00,2025-01-05 20:13:00,1680,card_497,device_32
305046,497,教学楼,教学楼D,2025-01-06 08:00:00,2025-01-06 09:46:00,6360,card_497,device_24
305047,497,宿舍,竹园9号楼,2025-01-06 07:38:00,,,card_497,device_17
305048,497,宿舍,菊园9号楼,2025-01-06 21:01:00,,,card_497,device_24
305049,497,食堂,风味餐厅,2025-01-06 19:18:00,2025-01-06 19:49:00,1860,card_497,device_4
305050,497,教学楼,教学楼C,2025-01-07 14:00:00,2025-01-07 15:43:00,6180,card_497,device_25
305051,497,教学楼,教学楼B,2025-01-07 08:00:00,2025-01-07 09:32:00,5520,card_497,device_35
305052,497,宿舍,菊园1号楼,2025-01-07 08:10:00,,,card_497,device_33
305053,497,宿舍,兰园6号楼,2025-01-07 23:48:00,,,card_497,device_40
305054,497,教学楼,教学楼D,2025-01-08 08:00:00,2025-01-08 09:41:00,6060,card_497,device_48
305055,497,教学楼,教学楼B,2025-01-08 14:00:00,2025-01-08 15:50:00,6600,card_497,device_39
305056,497,教学楼,教学楼B,2025-01-08 16:00:00,2025-01-08 17:47:00,6420,card_497,device_43
305057,497,教学楼,教学楼B,2025-01-08 16:00:00,2025-01-08 17:39:00,5940,card_497,device_45
305058,497,图书馆,总馆,2025-01-08 20:22:00,2025-01-08 20:51:08,1748,card_497,device_39
305059,497,宿舍,菊园5号楼,2025-01-08 08:53:00,,,card_497,device_23
305060,497,宿舍,菊园4号楼,2025-01-08 21:13:00,,,card_497,device_46
305061,497,食堂,第一食堂,2025-01-08 08:29:00,2025-01-08 08:50:00,1260,card_497,device_33
305062,497,教学楼,教学楼D,2025-01-09 10:00:00,2025-01-09 11:34:00,5640,card_497,device_38
305063,497,教学楼,教学楼C,2025-01-09 16:00:00,2025-01-09 17:44:00,6240,card_497,device_50
305064,497,食堂,第二食堂,2025-01-09 19:36:00,2025-01-09 20:04:00,1680,card_497,device_19
305065,497,教学楼,教学楼A,2025-01-10 10:00:00,2025-01-10 11:50:00,6600,card_497,device_41
305066,497,教学楼,教学楼D,2025-01-10 16:00:00,2025-01-10 17:43:00,6180,card_497,device_4
305067,497,教学楼,教学楼C,2025-01-10 16:00:00,2025-01-10 17:37:00,5820,card_497,device_11
305068,497,教学楼,教学楼A,2025-01-10 10:00:00,2025-01-10 11:48:00,6480,card_497,device_8
305069,497,宿舍,竹园8号楼,2025-01-10 09:54:00,,,card_497,device_8
305070,497,宿舍,兰园6号楼,2025-01-11 00:12:00,,,card_497,device_10
305071,497,食堂,风味餐厅,2025-01-10 09:36:00,2025-01-10 10:10:00,2040,card_497,device_22
305072,497,图书馆,总馆,2025-01-12 11:20:00,2025-01-12 11:51:13,1873,card_497,device_8
305073,497,宿舍,梅园10号楼,2025-01-12 09:45:00,,,card_497,device_40
305074,497,宿舍,菊园3号楼,2025-01-12 23:40:00,,,card_497,device_19
305075,497,教学楼,教学楼A,2025-01-13 16:00:00,2025-01-13 17:43:00,6180,card_497,device_17
305076,497,教学楼,教学楼B,2025-01-13 14:00:00,2025-01-13 15:34:00,5640,card_497,device_13
305077,497,教学楼,教学楼D,2025-01-13 14:00:00,2025-01-13 15:45:00,6300,card_497,device_36
305078,497,教学楼,教学楼B,2025-01-13 14:00:00,2025-01-13 15:32:00,5520,card_497,device_9
305079,497,宿舍,菊园7号楼,2025-01-13 09:02:00,,,card_497,device_26
305080,497,宿舍,梅园7号楼,2025-01-13 23:33:00,,,card_497,device_41
305081,497,教学楼,教学楼B,2025-01-14 14:00:00,2025-01-14 15:47:00,6420,card_497,device_43
305082,497,教学楼,教学楼D,2025-01-14 16:00:00,2025-01-14 17:50:00,6600,card_497,device_25
305083,497,教学楼,教学楼A,2025-01-14 08:00:00,2025-01-14 09:36:00,5760,card_497,device_3
305084,497,宿舍,菊园7号楼,2025-01-14 08:52:00,,,card_497,device_31
305085,497,宿舍,竹园3号楼,2025-01-14 22:24:00,,,card_497,device_38
305086,497,食堂,第一食堂,2025-01-14 07:18:00,2025-01-14 07:51:00,1980,card_497,device_11
305087,498,宿舍,竹园3号楼,2024-09-01 07:55:00,,,card_498,device_50
305088,498,宿舍,菊园9号楼,2024-09-01 23:10:00,,,card_498,device_25
305089,498,宿舍,梅园3号楼,2024-09-02 07:01:00,,,card_498,device_31
305090,498,宿舍,梅园2号楼,2024-09-02 20:14:00,,,card_498,device_42
305091,498,食堂,第一食堂,2024-09-02 09:42:00,2024-09-02 10:16:00,2040,card_498,device_15
305092,498,教学楼,教学楼D,2024-09-03 16:00:00,2024-09-03 17:33:00,5580,card_498,device_50
305093,498,教学楼,教学楼B,2024-09-03 14:00:00,2024-09-03 15:50:00,6600,card_498,device_16
305094,498,教学楼,教学楼D,2024-09-03 14:00:00,2024-09-03 15:47:00,6420,card_498,device_12
305095,498,宿舍,竹园10号楼,2024-09-03 09:55:00,,,card_498,device_35
305096,498,宿舍,兰园6号楼,2024-09-04 00:31:00,,,card_498,device_35
305097,498,食堂,第二食堂,2024-09-03 09:44:00,2024-09-03 10:03:00,1140,card_498,device_47
305098,498,教学楼,教学楼A,2024-09-04 10:00:00,2024-09-04 11:38:00,5880,card_498,device_41
305099,498,教学楼,教学楼A,2024-09-04 16:00:00,2024-09-04 17:48:00,6480,card_498,device_36
305100,498,教学楼,教学楼B,2024-09-04 08:00:00,2024-09-04 09:44:00,6240,card_498,device_44
305101,498,宿舍,菊园1号楼,2024-09-04 09:50:00,,,card_498,device_14
305102,498,宿舍,竹园1号楼,2024-09-04 23:35:00,,,card_498,device_2
305103,498,食堂,第一食堂,2024-09-04 07:21:00,2024-09-04 07:38:00,1020,card_498,device_50
305104,498,教学楼,教学楼A,2024-09-05 14:00:00,2024-09-05 15:31:00,5460,card_498,device_33
305105,498,教学楼,教学楼C,2024-09-05 10:00:00,2024-09-05 11:40:00,6000,card_498,device_50
305106,498,教学楼,教学楼C,2024-09-05 08:00:00,2024-09-05 09:44:00,6240,card_498,device_1
305107,498,教学楼,教学楼C,2024-09-05 08:00:00,2024-09-05 09:34:00,5640,card_498,device_32
305108,498,宿舍,兰园8号楼,2024-09-05 07:41:00,,,card_498,device_26
305109,498,宿舍,梅园1号楼,2024-09-06 00:43:00,,,card_498,device_42
305110,498,教学楼,教学楼D,2024-09-06 16:00:00,2024-09-06 17:46:00,6360,card_498,device_4
305111,498,教学楼,教学楼B,2024-09-06 10:00:00,2024-09-06 11:49:00,6540,card_498,device_43
305112,498,教学楼,教学楼B,2024-09-06 14:00:00,2024-09-06 15:36:00,5760,card_498,device_8
305113,498,宿舍,竹园7号楼,2024-09-06 09:46:00,,,card_498,device_48
305114,498,宿舍,竹园7号楼,2024-09-06 23:22:00,,,card_498,device_12
305115,498,图书馆,总馆,2024-09-07 19:25:00,2024-09-07 19:49:39,1479,card_498,device_40
305116,498,宿舍,菊园7号楼,2024-09-07 09:32:00,,,card_498,device_27
305117,498,宿舍,兰园6号楼,2024-09-07 22:37:00,,,card_498,device_22
305118,498,宿舍,梅园6号楼,2024-09-08 07:44:00,,,card_498,device_30
305119,498,宿舍,梅园4号楼,2024-09-09 00:28:00,,,card_498,device_41
305120,498,教学楼,教学楼B,2024-09-09 08:00:00,2024-09-09 09:38:00,5880,card_498,device_34
305121,498,图书馆,总馆,2024-09-09 12:04:00,2024-09-09 12:20:55,1015,card_498,device_14
305122,498,教学楼,教学楼B,2024-09-10 16:00:00,2024-09-10 17:38:00,5880,card_498,device_28
305123,498,教学楼,教学楼C,2024-09-10 08:00:00,2024-09-10 09:44:00,6240,card_498,device_24
305124,498,教学楼,教学楼A,2024-09-10 16:00:00,2024-09-10 17:33:00,5580,card_498,device_36
305125,498,教学楼,教学楼B,2024-09-10 16:00:00,2024-09-10 17:43:00,6180,card_498,device_50
305126,498,宿舍,梅园10号楼,2024-09-10 08:29:00,,,card_498,device_40
305127,498,宿舍,菊园3号楼,2024-09-10 23:53:00,,,card_498,device_28
305128,498,教学楼,教学楼B,2024-09-11 16:00:00,2024-09-11 17:40:00,6000,card_498,device_31
305129,498,教学楼,教学楼D,2024-09-11 08:00:00,2024-09-11 09:31:00,5460,card_498,device_28
305130,498,教学楼,教学楼C,2024-09-11 16:00:00,2024-09-11 17:31:00,5460,card_498,device_8
305131,498,食堂,风味餐厅,2024-09-11 08:46:00,2024-09-11 09:15:00,1740,card_498,device_25
305132,498,教学楼,教学楼A,2024-09-12 10:00:00,2024-09-12 11:30:00,5400,card_498,device_37
305133,498,教学楼,教学楼C,2024-09-12 14:00:00,2024-09-12 15:40:00,6000,card_498,device_6
305134,498,图书馆,总馆,2024-09-12 12:23:00,2024-09-12 13:59:06,5766,card_498,device_29
305135,498,宿舍,梅园2号楼,2024-09-12 09:33:00,,,card_498,device_42
305136,498,宿舍,竹园8号楼,2024-09-12 21:38:00,,,card_498,device_40
305137,498,食堂,第二食堂,2024-09-12 11:09:00,2024-09-12 11:36:00,1620,card_498,device_4
305138,498,教学楼,教学楼A,2024-09-13 14:00:00,2024-09-13 15:48:00,6480,card_498,device_15
305139,498,宿舍,菊园4号楼,2024-09-13 09:07:00,,,card_498,device_19
305140,498,宿舍,梅园3号楼,2024-09-13 22:31:00,,,card_498,device_7
305141,498,食堂,第一食堂,2024-09-13 19:58:00,2024-09-13 20:23:00,1500,card_498,device_9
305142,498,图书馆,总馆,2024-09-14 16:03:00,2024-09-14 17:38:53,5753,card_498,device_2
305143,498,食堂,风味餐厅,2024-09-14 17:02:00,2024-09-14 17:38:00,2160,card_498,device_10
305144,498,宿舍,菊园10号楼,2024-09-15 09:01:00,,,card_498,device_20
305145,498,宿舍,竹园4号楼,2024-09-15 22:28:00,,,card_498,device_39
305146,498,食堂,第一食堂,2024-09-15 13:35:00,2024-09-15 13:50:00,900,card_498,device_33
305147,498,教学楼,教学楼C,2024-09-16 10:00:00,2024-09-16 11:33:00,5580,card_498,device_11
305148,498,教学楼,教学楼B,2024-09-16 10:00:00,2024-09-16 11:32:00,5520,card_498,device_41
305149,498,教学楼,教学楼C,2024-09-16 10:00:00,2024-09-16 11:38:00,5880,card_498,device_1
305150,498,教学楼,教学楼A,2024-09-16 08:00:00,2024-09-16 09:45:00,6300,card_498,device_24
305151,498,图书馆,总馆,2024-09-16 21:35:00,2024-09-16 22:59:38,5078,card_498,device_21
305152,498,宿舍,菊园6号楼,2024-09-16 07:19:00,,,card_498,device_39
305153,498,宿舍,梅园3号楼,2024-09-16 23:58:00,,,card_498,device_7
305154,498,食堂,第一食堂,2024-09-16 08:41:00,2024-09-16 09:00:00,1140,card_498,device_21
305155,498,教学楼,教学楼B,2024-09-17 10:00:00,2024-09-17 11:44:00,6240,card_498,device_24
305156,498,教学楼,教学楼A,2024-09-17 08:00:00,2024-09-17 09:48:00,6480,card_498,device_18
305157,498,宿舍,菊园8号楼,2024-09-17 09:39:00,,,card_498,device_20
305158,498,宿舍,竹园7号楼,2024-09-17 21:54:00,,,card_498,device_33
305159,498,食堂,第二食堂,2024-09-17 11:23:00,2024-09-17 11:52:00,1740,card_498,device_37
305160,498,教学楼,教学楼A,2024-09-18 08:00:00,2024-09-18 09:49:00,6540,card_498,device_7
